year,month,date,m1_balance_yiyuan,m2_balance_yiyuan,m1_yoy_pct,m2_yoy_pct,m1_m2_growth_gap_pct,m1_base_used_yiyuan,m2_base_used_yiyuan,calculation_note,m1_yoy_base_year,m1_yoy_base_balance_yiyuan,m1_yoy_base_note,sheet_name,row_index_m1,row_index_m2,matched_row_m1,matched_row_m2,source_url,source_file,status
2018,7,2018-07-01,536624.29,1776196.11,5.120568501365286,8.54681241599451,-3.4262439146292234,510484.57751922304,1636341.1052485916,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, np.float64(543247.13), np.float64(517035.99), np.float64(523540.07), np.float64(525447.77), np.float64(526276.72), np.float64(543944.71), np.float64(536624.29), 538324.64, np.float64(538574.08), np.float64(540128.37), np.float64(543498.66), np.float64(551685.91)]","[' 货币和准货币（M2）', nan, nan, np.float64(1720814.46), np.float64(1729070.12), np.float64(1739859.48), np.float64(1737683.73), np.float64(1743063.79), np.float64(1770178.37), np.float64(1776196.11), 1788670.43, np.float64(1801665.58), np.float64(1795561.6), np.float64(1813175.07), np.float64(1826744.22)]",https://www.pbc.gov.cn/diaochatongjisi/fileDir/resource/cms/2019/02/2019020115394298232.xls,pboc_xls_cache/2018_2019020115394298232.xls,OK
2018,8,2018-08-01,538324.64,1788670.43,3.900823552297905,8.210977425801724,-4.310153873503819,518113.929798677,1652947.30031106,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, np.float64(543247.13), np.float64(517035.99), np.float64(523540.07), np.float64(525447.77), np.float64(526276.72), np.float64(543944.71), np.float64(536624.29), 538324.64, np.float64(538574.08), np.float64(540128.37), np.float64(543498.66), np.float64(551685.91)]","[' 货币和准货币（M2）', nan, nan, np.float64(1720814.46), np.float64(1729070.12), np.float64(1739859.48), np.float64(1737683.73), np.float64(1743063.79), np.float64(1770178.37), np.float64(1776196.11), 1788670.43, np.float64(1801665.58), np.float64(1795561.6), np.float64(1813175.07), np.float64(1826744.22)]",https://www.pbc.gov.cn/diaochatongjisi/fileDir/resource/cms/2019/02/2019020115394298232.xls,pboc_xls_cache/2018_2019020115394298232.xls,OK
2018,9,2018-09-01,538574.08,1801665.58,3.999328235009747,8.294905413778997,-4.29557717876925,517863.03732940595,1663666.054387415,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, np.float64(543247.13), np.float64(517035.99), np.float64(523540.07), np.float64(525447.77), np.float64(526276.72), np.float64(543944.71), np.float64(536624.29), 538324.64, np.float64(538574.08), np.float64(540128.37), np.float64(543498.66), np.float64(551685.91)]","[' 货币和准货币（M2）', nan, nan, np.float64(1720814.46), np.float64(1729070.12), np.float64(1739859.48), np.float64(1737683.73), np.float64(1743063.79), np.float64(1770178.37), np.float64(1776196.11), 1788670.43, np.float64(1801665.58), np.float64(1795561.6), np.float64(1813175.07), np.float64(1826744.22)]",https://www.pbc.gov.cn/diaochatongjisi/fileDir/resource/cms/2019/02/2019020115394298232.xls,pboc_xls_cache/2018_2019020115394298232.xls,OK
2018,10,2018-10-01,540128.37,1795561.6,2.6904549927388555,8.006956178414693,-5.316501185675838,525977.190419686,1662449.960198809,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, np.float64(543247.13), np.float64(517035.99), np.float64(523540.07), np.float64(525447.77), np.float64(526276.72), np.float64(543944.71), np.float64(536624.29), 538324.64, np.float64(538574.08), np.float64(540128.37), np.float64(543498.66), np.float64(551685.91)]","[' 货币和准货币（M2）', nan, nan, np.float64(1720814.46), np.float64(1729070.12), np.float64(1739859.48), np.float64(1737683.73), np.float64(1743063.79), np.float64(1770178.37), np.float64(1776196.11), 1788670.43, np.float64(1801665.58), np.float64(1795561.6), np.float64(1813175.07), np.float64(1826744.22)]",https://www.pbc.gov.cn/diaochatongjisi/fileDir/resource/cms/2019/02/2019020115394298232.xls,pboc_xls_cache/2018_2019020115394298232.xls,OK
2018,11,2018-11-01,543498.66,1813175.07,1.481353285762399,7.981294358504498,-6.499941072742099,535565.049541226,1679156.636130095,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, np.float64(543247.13), np.float64(517035.99), np.float64(523540.07), np.float64(525447.77), np.float64(526276.72), np.float64(543944.71), np.float64(536624.29), 538324.64, np.float64(538574.08), np.float64(540128.37), np.float64(543498.66), np.float64(551685.91)]","[' 货币和准货币（M2）', nan, nan, np.float64(1720814.46), np.float64(1729070.12), np.float64(1739859.48), np.float64(1737683.73), np.float64(1743063.79), np.float64(1770178.37), np.float64(1776196.11), 1788670.43, np.float64(1801665.58), np.float64(1795561.6), np.float64(1813175.07), np.float64(1826744.22)]",https://www.pbc.gov.cn/diaochatongjisi/fileDir/resource/cms/2019/02/2019020115394298232.xls,pboc_xls_cache/2018_2019020115394298232.xls,OK
2018,12,2018-12-01,551685.91,1826744.22,1.4519874769043595,8.076325475721745,-6.624337998817386,543790.145191184,1690235.3146807898,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, np.float64(543247.13), np.float64(517035.99), np.float64(523540.07), np.float64(525447.77), np.float64(526276.72), np.float64(543944.71), np.float64(536624.29), 538324.64, np.float64(538574.08), np.float64(540128.37), np.float64(543498.66), np.float64(551685.91)]","[' 货币和准货币（M2）', nan, nan, np.float64(1720814.46), np.float64(1729070.12), np.float64(1739859.48), np.float64(1737683.73), np.float64(1743063.79), np.float64(1770178.37), np.float64(1776196.11), 1788670.43, np.float64(1801665.58), np.float64(1795561.6), np.float64(1813175.07), np.float64(1826744.22)]",https://www.pbc.gov.cn/diaochatongjisi/fileDir/resource/cms/2019/02/2019020115394298232.xls,pboc_xls_cache/2018_2019020115394298232.xls,OK
2019,1,2019-01-01,545638.46,1865935.33,0.4401919251740827,8.433266535893713,-7.99307461071963,543247.13,1720814.46,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, 545638.46, 527190.48, 547575.54, 540614.6, 544355.64, 567696.18, 553043.11, 556798.09, 557137.95, 558143.92, 562486.52, 576009.15]","[' 货币和准货币（M2）', nan, nan, 1865935.33, 1867427.45, 1889412.14, 1884670.33, 1891153.7, 1921360.19, 1919410.82, 1935492.43, 1952250.49, 1945600.55, 1961429.56, 1986488.82]",https://www.pbc.gov.cn/diaochatongjisi/fileDir/resource/cms/2020/01/2020011915353816215.xls,pboc_xls_cache/2019_2020011915353816215.xls,OK
2019,2,2019-02-01,527190.48,1867427.45,1.963981269466375,8.001834535200913,-6.0378532657345385,517035.99,1729070.12,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, 545638.46, 527190.48, 547575.54, 540614.6, 544355.64, 567696.18, 553043.11, 556798.09, 557137.95, 558143.92, 562486.52, 576009.15]","[' 货币和准货币（M2）', nan, nan, 1865935.33, 1867427.45, 1889412.14, 1884670.33, 1891153.7, 1921360.19, 1919410.82, 1935492.43, 1952250.49, 1945600.55, 1961429.56, 1986488.82]",https://www.pbc.gov.cn/diaochatongjisi/fileDir/resource/cms/2020/01/2020011915353816215.xls,pboc_xls_cache/2019_2020011915353816215.xls,OK
2019,3,2019-03-01,547575.54,1889412.14,4.590951366912566,8.595674634597493,-4.004723267684928,523540.07,1739859.48,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, 545638.46, 527190.48, 547575.54, 540614.6, 544355.64, 567696.18, 553043.11, 556798.09, 557137.95, 558143.92, 562486.52, 576009.15]","[' 货币和准货币（M2）', nan, nan, 1865935.33, 1867427.45, 1889412.14, 1884670.33, 1891153.7, 1921360.19, 1919410.82, 1935492.43, 1952250.49, 1945600.55, 1961429.56, 1986488.82]",https://www.pbc.gov.cn/diaochatongjisi/fileDir/resource/cms/2020/01/2020011915353816215.xls,pboc_xls_cache/2019_2020011915353816215.xls,OK
2019,4,2019-04-01,540614.6,1884670.33,2.886458153585836,8.458765968879733,-5.572307815293898,525447.77,1737683.73,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, 545638.46, 527190.48, 547575.54, 540614.6, 544355.64, 567696.18, 553043.11, 556798.09, 557137.95, 558143.92, 562486.52, 576009.15]","[' 货币和准货币（M2）', nan, nan, 1865935.33, 1867427.45, 1889412.14, 1884670.33, 1891153.7, 1921360.19, 1919410.82, 1935492.43, 1952250.49, 1945600.55, 1961429.56, 1986488.82]",https://www.pbc.gov.cn/diaochatongjisi/fileDir/resource/cms/2020/01/2020011915353816215.xls,pboc_xls_cache/2019_2020011915353816215.xls,OK
2019,5,2019-05-01,544355.64,1891153.7,3.4352498054635694,8.495954700544829,-5.060704895081259,526276.72,1743063.79,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, 545638.46, 527190.48, 547575.54, 540614.6, 544355.64, 567696.18, 553043.11, 556798.09, 557137.95, 558143.92, 562486.52, 576009.15]","[' 货币和准货币（M2）', nan, nan, 1865935.33, 1867427.45, 1889412.14, 1884670.33, 1891153.7, 1921360.19, 1919410.82, 1935492.43, 1952250.49, 1945600.55, 1961429.56, 1986488.82]",https://www.pbc.gov.cn/diaochatongjisi/fileDir/resource/cms/2020/01/2020011915353816215.xls,pboc_xls_cache/2019_2020011915353816215.xls,OK
2019,6,2019-06-01,567696.18,1921360.19,4.36652284016148,8.540485103769502,-4.173962263608022,543944.71,1770178.37,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, 545638.46, 527190.48, 547575.54, 540614.6, 544355.64, 567696.18, 553043.11, 556798.09, 557137.95, 558143.92, 562486.52, 576009.15]","[' 货币和准货币（M2）', nan, nan, 1865935.33, 1867427.45, 1889412.14, 1884670.33, 1891153.7, 1921360.19, 1919410.82, 1935492.43, 1952250.49, 1945600.55, 1961429.56, 1986488.82]",https://www.pbc.gov.cn/diaochatongjisi/fileDir/resource/cms/2020/01/2020011915353816215.xls,pboc_xls_cache/2019_2020011915353816215.xls,OK
2019,7,2019-07-01,553043.11,1919410.82,3.059649051667024,8.06300099373598,-5.003351942068956,536624.29,1776196.11,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, 545638.46, 527190.48, 547575.54, 540614.6, 544355.64, 567696.18, 553043.11, 556798.09, 557137.95, 558143.92, 562486.52, 576009.15]","[' 货币和准货币（M2）', nan, nan, 1865935.33, 1867427.45, 1889412.14, 1884670.33, 1891153.7, 1921360.19, 1919410.82, 1935492.43, 1952250.49, 1945600.55, 1961429.56, 1986488.82]",https://www.pbc.gov.cn/diaochatongjisi/fileDir/resource/cms/2020/01/2020011915353816215.xls,pboc_xls_cache/2019_2020011915353816215.xls,OK
2019,8,2019-08-01,556798.09,1935492.43,3.4316560356590697,8.208443407878118,-4.776787372219048,538324.64,1788670.43,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, 545638.46, 527190.48, 547575.54, 540614.6, 544355.64, 567696.18, 553043.11, 556798.09, 557137.95, 558143.92, 562486.52, 576009.15]","[' 货币和准货币（M2）', nan, nan, 1865935.33, 1867427.45, 1889412.14, 1884670.33, 1891153.7, 1921360.19, 1919410.82, 1935492.43, 1952250.49, 1945600.55, 1961429.56, 1986488.82]",https://www.pbc.gov.cn/diaochatongjisi/fileDir/resource/cms/2020/01/2020011915353816215.xls,pboc_xls_cache/2019_2020011915353816215.xls,OK
2019,9,2019-09-01,557137.95,1952250.49,3.446855444658614,8.358094402846937,-4.911238958188323,538574.08,1801665.58,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, 545638.46, 527190.48, 547575.54, 540614.6, 544355.64, 567696.18, 553043.11, 556798.09, 557137.95, 558143.92, 562486.52, 576009.15]","[' 货币和准货币（M2）', nan, nan, 1865935.33, 1867427.45, 1889412.14, 1884670.33, 1891153.7, 1921360.19, 1919410.82, 1935492.43, 1952250.49, 1945600.55, 1961429.56, 1986488.82]",https://www.pbc.gov.cn/diaochatongjisi/fileDir/resource/cms/2020/01/2020011915353816215.xls,pboc_xls_cache/2019_2020011915353816215.xls,OK
2019,10,2019-10-01,558143.92,1945600.55,3.3354200594943872,8.356101511638482,-5.020681452144094,540128.37,1795561.6,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, 545638.46, 527190.48, 547575.54, 540614.6, 544355.64, 567696.18, 553043.11, 556798.09, 557137.95, 558143.92, 562486.52, 576009.15]","[' 货币和准货币（M2）', nan, nan, 1865935.33, 1867427.45, 1889412.14, 1884670.33, 1891153.7, 1921360.19, 1919410.82, 1935492.43, 1952250.49, 1945600.55, 1961429.56, 1986488.82]",https://www.pbc.gov.cn/diaochatongjisi/fileDir/resource/cms/2020/01/2020011915353816215.xls,pboc_xls_cache/2019_2020011915353816215.xls,OK
2019,11,2019-11-01,562486.52,1961429.56,3.49363510850238,8.17651270707136,-4.682877598568981,543498.66,1813175.07,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, 545638.46, 527190.48, 547575.54, 540614.6, 544355.64, 567696.18, 553043.11, 556798.09, 557137.95, 558143.92, 562486.52, 576009.15]","[' 货币和准货币（M2）', nan, nan, 1865935.33, 1867427.45, 1889412.14, 1884670.33, 1891153.7, 1921360.19, 1919410.82, 1935492.43, 1952250.49, 1945600.55, 1961429.56, 1986488.82]",https://www.pbc.gov.cn/diaochatongjisi/fileDir/resource/cms/2020/01/2020011915353816215.xls,pboc_xls_cache/2019_2020011915353816215.xls,OK
2019,12,2019-12-01,576009.15,1986488.82,4.408892733910852,8.744771065978796,-4.335878332067944,551685.91,1826744.22,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, 545638.46, 527190.48, 547575.54, 540614.6, 544355.64, 567696.18, 553043.11, 556798.09, 557137.95, 558143.92, 562486.52, 576009.15]","[' 货币和准货币（M2）', nan, nan, 1865935.33, 1867427.45, 1889412.14, 1884670.33, 1891153.7, 1921360.19, 1919410.82, 1935492.43, 1952250.49, 1945600.55, 1961429.56, 1986488.82]",https://www.pbc.gov.cn/diaochatongjisi/fileDir/resource/cms/2020/01/2020011915353816215.xls,pboc_xls_cache/2019_2020011915353816215.xls,OK
2020,1,2020-01-01,545531.79,2023066.49,-0.01954957500611698,8.421039972483936,-8.440589547490053,545638.46,1865935.33,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, np.float64(545531.79), np.float64(552700.73), np.float64(575050.29), np.float64(570150.48), np.float64(581111.06), np.float64(604317.97), np.float64(591192.64), 601289.1, np.float64(602312.12), np.float64(609182.41), np.float64(618632.17), np.float64(625580.99)]","[' 货币和准货币（M2）', nan, nan, np.float64(2023066.49), np.float64(2030830.42), np.float64(2080923.41), np.float64(2093533.83), np.float64(2100183.74), np.float64(2134948.66), np.float64(2125458.46), 2136836.91, np.float64(2164084.8), np.float64(2149720.42), np.float64(2172002.55), np.float64(2186795.89)]",https://www.pbc.gov.cn/diaochatongjisi/attachDir/2025/11/2025110510364377981.xls,pboc_xls_cache/2020_2025110510364377981.xls,OK
2020,2,2020-02-01,552700.73,2030830.42,4.838905664609117,8.750164296878049,-3.9112586322689324,527190.48,1867427.45,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, np.float64(545531.79), np.float64(552700.73), np.float64(575050.29), np.float64(570150.48), np.float64(581111.06), np.float64(604317.97), np.float64(591192.64), 601289.1, np.float64(602312.12), np.float64(609182.41), np.float64(618632.17), np.float64(625580.99)]","[' 货币和准货币（M2）', nan, nan, np.float64(2023066.49), np.float64(2030830.42), np.float64(2080923.41), np.float64(2093533.83), np.float64(2100183.74), np.float64(2134948.66), np.float64(2125458.46), 2136836.91, np.float64(2164084.8), np.float64(2149720.42), np.float64(2172002.55), np.float64(2186795.89)]",https://www.pbc.gov.cn/diaochatongjisi/attachDir/2025/11/2025110510364377981.xls,pboc_xls_cache/2020_2025110510364377981.xls,OK
2020,3,2020-03-01,575050.29,2080923.41,5.017526896836921,10.136024107477159,-5.118497210640237,547575.54,1889412.14,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, np.float64(545531.79), np.float64(552700.73), np.float64(575050.29), np.float64(570150.48), np.float64(581111.06), np.float64(604317.97), np.float64(591192.64), 601289.1, np.float64(602312.12), np.float64(609182.41), np.float64(618632.17), np.float64(625580.99)]","[' 货币和准货币（M2）', nan, nan, np.float64(2023066.49), np.float64(2030830.42), np.float64(2080923.41), np.float64(2093533.83), np.float64(2100183.74), np.float64(2134948.66), np.float64(2125458.46), 2136836.91, np.float64(2164084.8), np.float64(2149720.42), np.float64(2172002.55), np.float64(2186795.89)]",https://www.pbc.gov.cn/diaochatongjisi/attachDir/2025/11/2025110510364377981.xls,pboc_xls_cache/2020_2025110510364377981.xls,OK
2020,4,2020-04-01,570150.48,2093533.83,5.463389261037355,11.082229962202451,-5.618840701165096,540614.6,1884670.33,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, np.float64(545531.79), np.float64(552700.73), np.float64(575050.29), np.float64(570150.48), np.float64(581111.06), np.float64(604317.97), np.float64(591192.64), 601289.1, np.float64(602312.12), np.float64(609182.41), np.float64(618632.17), np.float64(625580.99)]","[' 货币和准货币（M2）', nan, nan, np.float64(2023066.49), np.float64(2030830.42), np.float64(2080923.41), np.float64(2093533.83), np.float64(2100183.74), np.float64(2134948.66), np.float64(2125458.46), 2136836.91, np.float64(2164084.8), np.float64(2149720.42), np.float64(2172002.55), np.float64(2186795.89)]",https://www.pbc.gov.cn/diaochatongjisi/attachDir/2025/11/2025110510364377981.xls,pboc_xls_cache/2020_2025110510364377981.xls,OK
2020,5,2020-05-01,581111.06,2100183.74,6.752096846098632,11.053043441154475,-4.300946595055843,544355.64,1891153.7,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, np.float64(545531.79), np.float64(552700.73), np.float64(575050.29), np.float64(570150.48), np.float64(581111.06), np.float64(604317.97), np.float64(591192.64), 601289.1, np.float64(602312.12), np.float64(609182.41), np.float64(618632.17), np.float64(625580.99)]","[' 货币和准货币（M2）', nan, nan, np.float64(2023066.49), np.float64(2030830.42), np.float64(2080923.41), np.float64(2093533.83), np.float64(2100183.74), np.float64(2134948.66), np.float64(2125458.46), 2136836.91, np.float64(2164084.8), np.float64(2149720.42), np.float64(2172002.55), np.float64(2186795.89)]",https://www.pbc.gov.cn/diaochatongjisi/attachDir/2025/11/2025110510364377981.xls,pboc_xls_cache/2020_2025110510364377981.xls,OK
2020,6,2020-06-01,604317.97,2134948.66,6.450948815614699,11.116524174470399,-4.6655753588557,567696.18,1921360.19,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, np.float64(545531.79), np.float64(552700.73), np.float64(575050.29), np.float64(570150.48), np.float64(581111.06), np.float64(604317.97), np.float64(591192.64), 601289.1, np.float64(602312.12), np.float64(609182.41), np.float64(618632.17), np.float64(625580.99)]","[' 货币和准货币（M2）', nan, nan, np.float64(2023066.49), np.float64(2030830.42), np.float64(2080923.41), np.float64(2093533.83), np.float64(2100183.74), np.float64(2134948.66), np.float64(2125458.46), 2136836.91, np.float64(2164084.8), np.float64(2149720.42), np.float64(2172002.55), np.float64(2186795.89)]",https://www.pbc.gov.cn/diaochatongjisi/attachDir/2025/11/2025110510364377981.xls,pboc_xls_cache/2020_2025110510364377981.xls,OK
2020,7,2020-07-01,591192.64,2125458.46,6.898111432940568,10.734942090198274,-3.836830657257706,553043.11,1919410.82,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, np.float64(545531.79), np.float64(552700.73), np.float64(575050.29), np.float64(570150.48), np.float64(581111.06), np.float64(604317.97), np.float64(591192.64), 601289.1, np.float64(602312.12), np.float64(609182.41), np.float64(618632.17), np.float64(625580.99)]","[' 货币和准货币（M2）', nan, nan, np.float64(2023066.49), np.float64(2030830.42), np.float64(2080923.41), np.float64(2093533.83), np.float64(2100183.74), np.float64(2134948.66), np.float64(2125458.46), 2136836.91, np.float64(2164084.8), np.float64(2149720.42), np.float64(2172002.55), np.float64(2186795.89)]",https://www.pbc.gov.cn/diaochatongjisi/attachDir/2025/11/2025110510364377981.xls,pboc_xls_cache/2020_2025110510364377981.xls,OK
2020,8,2020-08-01,601289.1,2136836.91,7.990510527792938,10.402752130629622,-2.4122416028366844,556798.09,1935492.43,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, np.float64(545531.79), np.float64(552700.73), np.float64(575050.29), np.float64(570150.48), np.float64(581111.06), np.float64(604317.97), np.float64(591192.64), 601289.1, np.float64(602312.12), np.float64(609182.41), np.float64(618632.17), np.float64(625580.99)]","[' 货币和准货币（M2）', nan, nan, np.float64(2023066.49), np.float64(2030830.42), np.float64(2080923.41), np.float64(2093533.83), np.float64(2100183.74), np.float64(2134948.66), np.float64(2125458.46), 2136836.91, np.float64(2164084.8), np.float64(2149720.42), np.float64(2172002.55), np.float64(2186795.89)]",https://www.pbc.gov.cn/diaochatongjisi/attachDir/2025/11/2025110510364377981.xls,pboc_xls_cache/2020_2025110510364377981.xls,OK
2020,9,2020-09-01,602312.12,2164084.8,8.108255773996387,10.850775097000987,-2.7425193230046006,557137.95,1952250.49,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, np.float64(545531.79), np.float64(552700.73), np.float64(575050.29), np.float64(570150.48), np.float64(581111.06), np.float64(604317.97), np.float64(591192.64), 601289.1, np.float64(602312.12), np.float64(609182.41), np.float64(618632.17), np.float64(625580.99)]","[' 货币和准货币（M2）', nan, nan, np.float64(2023066.49), np.float64(2030830.42), np.float64(2080923.41), np.float64(2093533.83), np.float64(2100183.74), np.float64(2134948.66), np.float64(2125458.46), 2136836.91, np.float64(2164084.8), np.float64(2149720.42), np.float64(2172002.55), np.float64(2186795.89)]",https://www.pbc.gov.cn/diaochatongjisi/attachDir/2025/11/2025110510364377981.xls,pboc_xls_cache/2020_2025110510364377981.xls,OK
2020,10,2020-10-01,609182.41,2149720.42,9.14432428109222,10.491355484043208,-1.347031202950987,558143.92,1945600.55,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, np.float64(545531.79), np.float64(552700.73), np.float64(575050.29), np.float64(570150.48), np.float64(581111.06), np.float64(604317.97), np.float64(591192.64), 601289.1, np.float64(602312.12), np.float64(609182.41), np.float64(618632.17), np.float64(625580.99)]","[' 货币和准货币（M2）', nan, nan, np.float64(2023066.49), np.float64(2030830.42), np.float64(2080923.41), np.float64(2093533.83), np.float64(2100183.74), np.float64(2134948.66), np.float64(2125458.46), 2136836.91, np.float64(2164084.8), np.float64(2149720.42), np.float64(2172002.55), np.float64(2186795.89)]",https://www.pbc.gov.cn/diaochatongjisi/attachDir/2025/11/2025110510364377981.xls,pboc_xls_cache/2020_2025110510364377981.xls,OK
2020,11,2020-11-01,618632.17,2172002.55,9.981688094498686,10.735689636491452,-0.7540015419927659,562486.52,1961429.56,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, np.float64(545531.79), np.float64(552700.73), np.float64(575050.29), np.float64(570150.48), np.float64(581111.06), np.float64(604317.97), np.float64(591192.64), 601289.1, np.float64(602312.12), np.float64(609182.41), np.float64(618632.17), np.float64(625580.99)]","[' 货币和准货币（M2）', nan, nan, np.float64(2023066.49), np.float64(2030830.42), np.float64(2080923.41), np.float64(2093533.83), np.float64(2100183.74), np.float64(2134948.66), np.float64(2125458.46), 2136836.91, np.float64(2164084.8), np.float64(2149720.42), np.float64(2172002.55), np.float64(2186795.89)]",https://www.pbc.gov.cn/diaochatongjisi/attachDir/2025/11/2025110510364377981.xls,pboc_xls_cache/2020_2025110510364377981.xls,OK
2020,12,2020-12-01,625580.99,2186795.89,8.606085510967997,10.083473311468216,-1.4773878005002192,576009.15,1986488.82,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, np.float64(545531.79), np.float64(552700.73), np.float64(575050.29), np.float64(570150.48), np.float64(581111.06), np.float64(604317.97), np.float64(591192.64), 601289.1, np.float64(602312.12), np.float64(609182.41), np.float64(618632.17), np.float64(625580.99)]","[' 货币和准货币（M2）', nan, nan, np.float64(2023066.49), np.float64(2030830.42), np.float64(2080923.41), np.float64(2093533.83), np.float64(2100183.74), np.float64(2134948.66), np.float64(2125458.46), 2136836.91, np.float64(2164084.8), np.float64(2149720.42), np.float64(2172002.55), np.float64(2186795.89)]",https://www.pbc.gov.cn/diaochatongjisi/attachDir/2025/11/2025110510364377981.xls,pboc_xls_cache/2020_2025110510364377981.xls,OK
2021,1,2021-01-01,625563.81,2213047.33,14.670459442886008,9.390736337093909,5.279723105792099,545531.79,2023066.49,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, np.float64(625563.81), np.float64(593487.46), np.float64(616113.17), np.float64(605421.89), np.float64(616828.32), np.float64(637479.36), np.float64(620367.05), 626658.69, np.float64(624645.68), np.float64(626082.12), np.float64(637482.04), np.float64(647443.35)]","[' 货币和准货币（M2）', nan, nan, np.float64(2213047.33), np.float64(2236030.26), np.float64(2276488.45), np.float64(2262107.12), np.float64(2275538.07), np.float64(2317788.36), np.float64(2302153.82), 2312267.68, np.float64(2342829.7), np.float64(2336160.48), np.float64(2356012.76), np.float64(2382899.56)]",https://www.pbc.gov.cn/diaochatongjisi/attachDir/2025/11/2025110510393123006.xlsx,pboc_xls_cache/2021_2025110510393123006.xlsx,OK
2021,2,2021-02-01,593487.46,2236030.26,7.379532500346064,10.104233124496908,-2.7247006241508434,552700.73,2030830.42,normal YoY: current balance / previous-year same-month balance - 1,,,,Sheet1,9.0,7.0,"[nan, ' 货币（M1）', nan, np.float64(625563.81), np.float64(593487.46), np.float64(616113.17), np.float64(605421.89), np.float64(616828.32), np.float64(637479.36), np.float64(620367.05), 626658.69, np.float64(624645.68), np.float64(626082.12), np.float64(637482.04), np.float64(647443.35)]","[' 货币和准货币（M2）', nan, nan, np.float64(2213047.33), np.float64(2236030.26), np.float64(2276488.45), np.float64(2262107.12), np.float64(2275538.07), np.float64(2317788.36), np.float64(2302153.82), 2312267.68, np.float64(2342829.7), np.float64(2336160.48), np.float64(2356012.76), np.float64(2382899.56)]",https://www.pbc.gov.cn/diaochatongjisi/attachDir/2025/11/2025110510393123006.xlsx,pboc_xls_cache/2021_2025110510393123006.xlsx,OK
